id,name,group
6906,KALCIUM/D3-VITAMIN WAGNER PHARMA 1000 mg/880 NE pezsgőtabletta,oral
6907,KALCIUM/KOLEKALCIFEROL BÉRES filmtabletta,oral
6908,KALDYUM 600 mg retard kemény kapszula,oral
6909,Kaletra (80 mg+20 mg)/ml belsőleges oldat,oral
6910,Kaletra 100 mg+25 mg filmtabletta,oral
6911,"Kaletra 133,3 mg/33,3 mg lágy kapszula",oral
6912,Kaletra 200 mg/50 mg filmtabletta,oral
6913,KALIFOG túlnyomásos orvosi gáz,oral
6914,KALINOXAL 50%/50% túlnyomásos orvosi gáz,oral
6915,Kalium bichromicum (Dikalium-dichromicum) golyócskák  (CH  3),oral
6916,Kalium bichromicum (Dikalium-dichromicum) golyócskák  (CH  5),oral
6917,Kalium bichromicum (Dikalium-dichromicum) golyócskák  (CH  6),oral
6918,Kalium bichromicum (Dikalium-dichromicum) golyócskák  (CH  9),oral
6919,Kalium bichromicum (Dikalium-dichromicum) golyócskák  (CH 12),oral
6920,Kalium bichromicum (Dikalium-dichromicum) golyócskák  (CH 15),oral
6921,Kalium bichromicum (Dikalium-dichromicum) golyócskák  (CH 30),oral
6922,Kalium bichromicum (Dikalium-dichromicum) golyócskák  (CH200),oral
6923,Kalium bromatum (Kalii bromidum) golyócskák  (CH  2),oral
6924,Kalium bromatum (Kalii bromidum) golyócskák  (CH  5),oral
6925,Kalium bromatum (Kalii bromidum) golyócskák  (CH  6),oral
6926,Kalium bromatum (Kalii bromidum) golyócskák  (CH  9),oral
6927,Kalium bromatum (Kalii bromidum) golyócskák  (CH 12),oral
6928,Kalium bromatum (Kalii bromidum) golyócskák  (CH 15),oral
6929,Kalium bromatum (Kalii bromidum) golyócskák  (CH 30),oral
6930,Kalium bromatum (Kalii bromidum) golyócskák  (CH200),oral
6931,Kalium carbonicum (Dikalii carbonas) golyócskák  (C  2),oral
6932,Kalium carbonicum (Dikalii carbonas) golyócskák  (C  5),oral
6933,Kalium carbonicum (Dikalii carbonas) golyócskák  (C  6),oral
6934,Kalium carbonicum (Dikalii carbonas) golyócskák  (C  9),oral
6935,Kalium carbonicum (Dikalii carbonas) golyócskák  (C 12),oral
6936,Kalium carbonicum (Dikalii carbonas) golyócskák  (C 15),oral
6937,Kalium carbonicum (Dikalii carbonas) golyócskák  (C 30),oral
6938,Kalium carbonicum (Dikalii carbonas) golyócskák  (C200),oral
6939,Kalium carbonicum (Dikalii carbonas) golyócskák (C  5),oral
6940,Kalium carbonicum (Dikalii carbonas) golyócskák (C  6),oral
6941,Kalium carbonicum (Dikalii carbonas) golyócskák (C  9),oral
6942,Kalium carbonicum (Dikalii carbonas) golyócskák (C 12),oral
6943,Kalium carbonicum (Dikalii carbonas) golyócskák (C 15),oral
6944,Kalium carbonicum (Dikalii carbonas) golyócskák (C 30),oral
6945,Kalium carbonicum (Dikalii carbonas) golyócskák (C200),oral
6946,Kalium carbonicum (Dikalii carbonas) golyócskák (D 4),oral
6947,Kalium carbonicum (Dikalii carbonas) golyócskák (D 5),oral
6948,Kalium carbonicum (Dikalii carbonas) golyócskák (D 6),oral
6949,Kalium carbonicum (Dikalii carbonas) golyócskák (D10),oral
6950,Kalium carbonicum (Dikalii carbonas) golyócskák (D12),oral
6951,Kalium carbonicum (Dikalii carbonas) golyócskák (D30),oral
6952,"KALIUM CHLORATUM  7,45% ""Pm"" koncentrátum oldatos infúzióhoz",oral
6953,KALIUM CHLORATUM (Kalium muriaticum) golyócskák (C     5),oral
6954,KALIUM CHLORATUM (Kalium muriaticum) golyócskák (C     6),oral
6955,KALIUM CHLORATUM (Kalium muriaticum) golyócskák (C     9),oral
6956,KALIUM CHLORATUM (Kalium muriaticum) golyócskák (C    12),oral
6957,KALIUM CHLORATUM (Kalium muriaticum) golyócskák (C    15),oral
6958,KALIUM CHLORATUM (Kalium muriaticum) golyócskák (C    30),oral
6959,KALIUM CHLORATUM (Kalium muriaticum) golyócskák (C   200),oral
6960,KALIUM CHLORATUM (Kalium muriaticum) golyócskák (C  1000),oral
6961,KALIUM CHLORATUM (Kalium muriaticum) golyócskák (C 10000),oral
6962,KALIUM CHLORATUM (Kalium muriaticum) golyócskák (C 50000),oral
6963,KALIUM CHLORATUM (Kalium muriaticum) golyócskák (C100000),oral
6964,KALIUM CHLORATUM (Kalium muriaticum) golyócskák (D  4),oral
6965,KALIUM CHLORATUM (Kalium muriaticum) golyócskák (D  6),oral
6966,KALIUM CHLORATUM (Kalium muriaticum) golyócskák (D 12),oral
6967,KALIUM CHLORATUM (Kalium muriaticum) golyócskák (D 30),oral
6968,KALIUM CHLORATUM (Kalium muriaticum) golyócskák (D200),oral
6969,"KALIUM CHLORATUM 10% ""Pm"" koncentrátum oldatos infúzióhoz",oral
6970,"Kalium chloratum tabletta (Schüssler-féle só Nr.4, Kalium muriaticum) (D 6)",oral
6971,"Kalium chloratum tabletta (Schüssler-féle só Nr.4, Kalium muriaticum) (D12)",oral
6972,Kalium iodatum (Kalii iodidum) golyócskák  (  2CH),oral
6973,Kalium iodatum (Kalii iodidum) golyócskák  (  5CH),oral
6974,Kalium iodatum (Kalii iodidum) golyócskák  (  6CH),oral
6975,Kalium iodatum (Kalii iodidum) golyócskák  (  9CH),oral
6976,Kalium iodatum (Kalii iodidum) golyócskák  ( 12CH),oral
6977,Kalium iodatum (Kalii iodidum) golyócskák  ( 15CH),oral
6978,Kalium iodatum (Kalii iodidum) golyócskák  ( 30CH),oral
6979,Kalium iodatum (Kalii iodidum) golyócskák  (200CH),oral
6980,Kalium muriaticum golyócskák  (  2CH),oral
6981,Kalium muriaticum golyócskák  (  5CH),oral
6982,Kalium muriaticum golyócskák  (  6CH),oral
6983,Kalium muriaticum golyócskák  (  9CH),oral
6984,Kalium muriaticum golyócskák  ( 12CH),oral
6985,Kalium muriaticum golyócskák  ( 15CH),oral
6986,Kalium muriaticum golyócskák  ( 30CH),oral
6987,Kalium muriaticum golyócskák  (200CH),oral
6988,Kalium phosphoricum golyócskák  (  2CH),oral
6989,Kalium phosphoricum golyócskák  (  5CH),oral
6990,Kalium phosphoricum golyócskák  (  6CH),oral
6991,Kalium phosphoricum golyócskák  (  9CH),oral
6992,Kalium phosphoricum golyócskák  ( 12CH),oral
6993,Kalium phosphoricum golyócskák  ( 15CH),oral
6994,Kalium phosphoricum golyócskák  ( 30CH),oral
6995,Kalium phosphoricum golyócskák  (200CH),oral
6996,KALIUM PHOSPHORICUM golyócskák (C     5),oral
6997,KALIUM PHOSPHORICUM golyócskák (C     6),oral
6998,KALIUM PHOSPHORICUM golyócskák (C     9),oral
6999,KALIUM PHOSPHORICUM golyócskák (C    12),oral
7000,KALIUM PHOSPHORICUM golyócskák (C    15),oral
7001,KALIUM PHOSPHORICUM golyócskák (C    30),oral
7002,KALIUM PHOSPHORICUM golyócskák (C   200),oral
7003,KALIUM PHOSPHORICUM golyócskák (C  1000),oral
7004,KALIUM PHOSPHORICUM golyócskák (C 10000),oral
7005,KALIUM PHOSPHORICUM golyócskák (C 50000),oral
7006,KALIUM PHOSPHORICUM golyócskák (C100000),oral
7007,KALIUM PHOSPHORICUM golyócskák (D  4),oral
7008,KALIUM PHOSPHORICUM golyócskák (D  6),oral
7009,KALIUM PHOSPHORICUM golyócskák (D 12),oral
7010,KALIUM PHOSPHORICUM golyócskák (D 30),oral
7011,KALIUM PHOSPHORICUM golyócskák (D200),oral
7012,Kalium phosphoricum tabletta (Schüssler-féle só Nr. 5) (D 6),oral
7013,Kalium phosphoricum tabletta (Schüssler-féle só Nr. 5) (D12),oral
7014,Kalium sulfuricum (Dikalii sulfas) golyócskák  (C  2),oral
7015,Kalium sulfuricum (Dikalii sulfas) golyócskák  (C  5),oral
7016,Kalium sulfuricum (Dikalii sulfas) golyócskák  (C  6),oral
7017,Kalium sulfuricum (Dikalii sulfas) golyócskák  (C  9),oral
7018,Kalium sulfuricum (Dikalii sulfas) golyócskák  (C 12),oral
7019,Kalium sulfuricum (Dikalii sulfas) golyócskák  (C 15),oral
7020,Kalium sulfuricum (Dikalii sulfas) golyócskák  (C 30),oral
7021,Kalium sulfuricum (Dikalii sulfas) golyócskák  (C200),oral
7022,Kalium sulfuricum tabletta (Schüssler-féle só Nr.6) (D 6),oral
7023,Kalium sulfuricum tabletta (Schüssler-féle só Nr.6) (D12),oral
7024,KÁLIUM-JODID-EP tabletta,oral
7025,"KÁLIUM-KLORID B. BRAUN 7,45% koncentrátum oldatos infúzióhoz",oral
7026,KÁLIUM-KLORID KABI 150 mg/ml koncentrátum oldatos infúzióhoz,oral
7027,"KÁLIUM-KLORID-TEVA 7,45% koncentrátum oldatos infúzióhoz",oral
7028,KÁLIUM-R tabletta,oral
7029,KALMENTE 50 mikrogramm/adag szuszpenziós orrspray,oral
7030,Kalmia latifolia golyócskák  (C  2),oral
7031,Kalmia latifolia golyócskák  (C  5),oral
7032,Kalmia latifolia golyócskák  (C  6),oral
7033,Kalmia latifolia golyócskák  (C  9),oral
7034,Kalmia latifolia golyócskák  (C 12),oral
7035,Kalmia latifolia golyócskák  (C 15),oral
7036,Kalmia latifolia golyócskák  (C 30),oral
7037,Kalmia latifolia golyócskák  (C200),oral
7038,KALMOPYRIN 500 mg tabletta,oral
7039,KALOBA belsőleges oldatos cseppek,oral
7040,KALOSSO  50 mg filmtabletta,oral
7041,KALOSSO 150 mg filmtabletta,oral
7042,KALOSSO 2 mg/2 ml koncentrátum oldatos infúzióhoz,oral
7043,KALOSSO 6 mg/6 ml koncentrátum oldatos infúzióhoz,oral
7044,KAMISTAD 20 mg/185 mg szájnyálkahártyán alkalmazott gél,oral
7045,KAPIDOKOR  250 mg filmtabletta,oral
7046,KAPIDOKOR  500 mg filmtabletta,oral
7047,KAPIDOKOR  750 mg filmtabletta,oral
7048,KAPIDOKOR 1000 mg filmtabletta,oral
7049,KAPISTROL  5 mg filmtabletta,oral
7050,KAPISTROL 10 mg filmtabletta,oral
7051,KAPISTROL 20 mg filmtabletta,oral
7052,"KARBICOMBI  8 mg/12,5 mg tabletta",oral
7053,"KARBICOMBI 16 mg/12,5 mg tabletta",oral
7054,"KARBICOMBI 32 mg/12,5 mg tabletta",oral
7055,KARBICOMBI 32 mg/25 mg tabletta,oral
7056,KARBIS  4 mg tabletta,oral
7057,KARBIS  8 mg tabletta,oral
7058,KARBIS 16 mg tabletta,oral
7059,KARBIS 32 mg tabletta,oral
7060,KARBOSORB 250 mg tabletta,oral
7061,KARDEGIC  75 mg por belsőleges oldathoz,oral
7062,KARDEGIC 100 mg por belsőleges oldathoz,oral
7063,KARDEGIC 160 mg por belsőleges oldathoz,oral
7064,KARDEGIC 300 mg por belsőleges oldathoz,oral
7065,KARDOGREL 75 mg filmtabletta,oral
7066,Karvea  75 mg filmtabletta,oral
7067,Karvea  75 mg tabletta,oral
7068,Karvea 150 mg filmtabletta,oral
7069,Karvea 150 mg tabletta,oral
7070,Karvea 300 mg filmtabletta,oral
7071,Karvea 300 mg tabletta,oral
7072,"Karvezide 150/12,5 mg filmtabletta",oral
7073,"Karvezide 150/12,5 mg tabletta",oral
7074,"Karvezide 300 mg/12,5 mg filmtabletta",oral
7075,"Karvezide 300/12,5 mg tabletta",oral
7076,"KATUL 3 mg/0,03 mg filmtabletta",oral
7077,"KATUL CONTINUOUS 3 mg/0,03 mg filmtabletta",oral
7078,KEFALGIN filmtabletta,oral
7079,KEMADRIN 5 mg tabletta,oral
7080,KENOMON 4 mg tabletta,oral
7081,KENOMON 8 mg tabletta,oral
7082,"Kentera 3,9 mg/24 óra transzdermális tapasz",oral
7083,KEPLAT 20 mg gyógyszeres tapasz,oral
7084,Keppra 100 mg/ml belsőleges oldat,oral
7085,Keppra 100 mg/ml koncentrátum oldatos infúzióhoz,oral
7086,Keppra 1000 mg filmtabletta,oral
7087,Keppra 250 mg filmtabletta,oral
7088,Keppra 500 mg filmtabletta,oral
7089,Keppra 750 mg filmtabletta,oral
7090,KERBERAN 75 mg filmtabletta,oral
7091,"KERSTIPON 1,5 mg kemény kapszula",oral
7092,"KERSTIPON 3,0 mg kemény kapszula",oral
7093,"KERSTIPON 4,5 mg kemény kapszula",oral
7094,"KERSTIPON 6,0 mg kemény kapszula",oral
7095,Ketek 400 mg filmtabletta,oral
7096,KETILEPT  25 mg filmtabletta,oral
7097,KETILEPT 100 mg filmtabletta,oral
7098,KETILEPT 150 mg filmtabletta,oral
7099,KETILEPT 200 mg filmtabletta,oral
7100,KETILEPT 300 mg filmtabletta,oral
7101,KETILEPT PROLONG  50 mg retard tabletta,oral
7102,KETILEPT PROLONG 150 mg retard tabletta,oral
7103,KETILEPT PROLONG 200 mg retard tabletta,oral
7104,KETILEPT PROLONG 300 mg retard tabletta,oral
7105,KETILEPT PROLONG 400 mg retard tabletta,oral
7106,KETIVASTIN  25 mg filmtabletta,oral
7107,KETIVASTIN 100 mg filmtabletta,oral
7108,KETIVASTIN 200 mg filmtabletta,oral
7109,KETIVASTIN 300 mg filmtabletta,oral
7110,"KETODEX 12,5 mg filmtabletta",oral
7111,"KETODEX 12,5 mg granulátum belsőleges oldathoz",oral
7112,KETODEX 25 mg filmtabletta,oral
7113,KETODEX 25 mg granulátum belsőleges oldathoz,oral
7114,KETOSPOR 200 mg tabletta,oral
7115,KETOSPRAY 100 mg/g külsőleges oldatos spray,oral
7116,KETOSTERIL filmtabletta,oral
7117,"Kinzalkomb 40 mg/12,5 mg tabletta",oral
7118,"Kinzalkomb 80 mg/12,5 mg tabletta",oral
7119,Kinzalkomb 80 mg/25 mg tabletta,oral
7120,Kinzalmono 20 mg tabletta,oral
7121,Kinzalmono 40 mg tabletta,oral
7122,Kinzalmono 80 mg tabletta,oral
7123,Kiovig 100 mg/ml oldatos infúzió,oral
7124,KIRANOL 20 mg/ml+5 mg/ml oldatos szemcsepp,oral
7125,KIRMATKO  75 mg filmtabletta,oral
7126,KIRMATKO 150 mg filmtabletta,oral
7127,KIRMATKO 300 mg filmtabletta,oral
7128,KITONAIL 80 mg/g gyógyszeres körömlakk,oral
7129,Kivexa 600 mg/300 mg filmtabletta,oral
7130,KLABAX 25 mg/ml granulátum belsőleges szuszpenzióhoz,oral
7131,KLABAX 250 mg filmtabletta,oral
7132,KLABAX 50 mg/ml granulátum belsőleges szuszpenzióhoz,oral
7133,KLABAX 500 mg filmtabletta,oral
7134,KLACID 125 mg/5 ml granulátum 100 ml belsőleges szuszpenzióhoz,oral
7135,KLACID 250 mg filmtabletta,oral
7136,KLACID 250 mg/5 ml granulátum 100 ml belsőleges szuszpenzióhoz,oral
7137,KLACID 50 mg/ml por oldatos infúzióhoz való koncentrátumhoz,oral
7138,KLACID 500 mg filmtabletta,oral
7139,KLACID BABY 125 mg/5 ml granulátum 60 ml belsőleges szuszpenzióhoz,oral
7140,KLACID KID 250 mg/5 ml granulátum 70 ml belsőleges szuszpenzióhoz,oral
7141,KLACID TODDLER 250 mg/5 ml granulátum 40 ml belsőleges szuszpenzióhoz,oral
7142,KLACID UNO 500 mg retard filmtabletta,oral
7143,KLACID XL 500 mg retard filmtabletta,oral
7144,KLARIGEN 250 mg filmtabletta,oral
7145,KLARIGEN 500 mg filmtabletta,oral
7146,KLARILID 500 mg retard tabletta,oral
7147,"KLEODINA 3 mg/0,03 mg filmtabletta",oral
7148,Klifem belsőleges oldatos cseppek,oral
7149,Klimakt-Heel tabletta,oral
7150,KLIMICIN 150 mg kemény kapszula,oral
7151,KLIMICIN 300 mg kemény kapszula,oral
7152,KLIMONORM bevont tabletta,oral
7153,KLIOGEST filmtabletta,oral
7154,KLION 250 mg tabletta,oral
7155,KLION 5 mg/ml oldatos infúzió,oral
7156,KLION hüvelykúp,oral
7157,KLION-D 100 hüvelytabletta,oral
7158,KLOPIDOGREL PENTAFARMA 75 mg filmtabletta,oral
7159,KLOPIDOGREL WEST PHARMA 75 mg filmtabletta,oral
7160,KLOSTERFRAU MELISANA oldat,oral
7161,KOFKA 20 mg/g sampon,oral
7162,"Komboglyze  2,5 mg/850 mg filmtabletta",oral
7163,"Komboglyze 2,5 mg/1000 mg filmtabletta",oral
7164,KONTRACID BÉRES rágótabletta,oral
7165,KREON 10.000 Egység gyomornedv-ellenálló kemény kapszula,oral
7166,KREON 25.000 Egység gyomornedv-ellenálló kemény kapszula,oral
7167,KREON 40.000 Egység gyomornedv-ellenálló kemény kapszula,oral
7168,Kreosotum golyócskák  (C    5),oral
7169,Kreosotum golyócskák  (C    6),oral
7170,Kreosotum golyócskák  (C    9),oral
7171,Kreosotum golyócskák  (C   12),oral
7172,Kreosotum golyócskák  (C   15),oral
7173,Kreosotum golyócskák  (C   30),oral
7174,Kreosotum golyócskák  (C  200),oral
7175,Kreosotum golyócskák  (C  4),oral
7176,Kreosotum golyócskák  (C  5),oral
7177,Kreosotum golyócskák  (C  6),oral
7178,Kreosotum golyócskák  (C  9),oral
7179,Kreosotum golyócskák  (C 1000),oral
7180,Kreosotum golyócskák  (C 12),oral
7181,Kreosotum golyócskák  (C 15),oral
7182,Kreosotum golyócskák  (C 30),oral
7183,Kreosotum golyócskák  (C10000),oral
7184,Kreosotum golyócskák  (C200),oral
7185,Kreosotum golyócskák  (D  4),oral
7186,Kreosotum golyócskák  (D  6),oral
7187,Kreosotum golyócskák  (D 12),oral
7188,Kreosotum golyócskák  (D 30),oral
7189,Kreosotum golyócskák  (D200),oral
7190,Kuvan 100 mg oldódó tabletta,oral
7191,KVENTIAX  25 mg filmtabletta,oral
7192,KVENTIAX 100 mg filmtabletta,oral
7193,KVENTIAX 150 mg filmtabletta,oral
7194,KVENTIAX 200 mg filmtabletta,oral
7195,KVENTIAX 300 mg filmtabletta,oral
7196,KVENTIAX SR 150 mg retard tabletta,oral
7197,KVENTIAX SR 200 mg retard tabletta,oral
7198,KVENTIAX SR 300 mg retard tabletta,oral
7199,"KYLIXA 3 mg/0,02 mg filmtabletta",oral
7200,"KYLNETTA 3 mg/0,03 mg filmtabletta",oral
7201,"KYLNETTA CONTINUOUS 3 mg/0,03 mg filmtabletta",oral
7202,KYLOTAN  40 mg filmtabletta,oral
7203,KYLOTAN  80 mg filmtabletta,oral
7204,KYLOTAN 160 mg filmtabletta,oral
7205,KYLOTAN NEO  40 mg filmtabletta,oral
7206,KYLOTAN NEO  80 mg filmtabletta,oral
7207,KYLOTAN NEO 160 mg filmtabletta,oral
7208,KYTRIL 1 mg filmtabletta,oral
7209,L-THYROXIN HENNING  50 mikrogramm tabletta,oral
7210,L-THYROXIN HENNING 100 mikrogramm tabletta,oral
7211,Lac caninum golyócskák  (C  4),oral
7212,Lac caninum golyócskák  (C  5),oral
7213,Lac caninum golyócskák  (C  6),oral
7214,Lac caninum golyócskák  (C  9),oral
7215,Lac caninum golyócskák  (C 12),oral
7216,Lac caninum golyócskák  (C 15),oral
7217,Lac caninum golyócskák  (C 30),oral
7218,Lac caninum golyócskák  (C200),oral
7219,Lachesis (Lachesis mutus) golyócskák (C  5),oral
7220,Lachesis (Lachesis mutus) golyócskák (C  6),oral
7221,Lachesis (Lachesis mutus) golyócskák (C  9),oral
7222,Lachesis (Lachesis mutus) golyócskák (C 12),oral
7223,Lachesis (Lachesis mutus) golyócskák (C 15),oral
7224,Lachesis (Lachesis mutus) golyócskák (C 30),oral
7225,Lachesis (Lachesis mutus) golyócskák (C200),oral
7226,Lachesis (Lachesis mutus) golyócskák (D10),oral
7227,Lachesis (Lachesis mutus) golyócskák (D12),oral
7228,Lachesis (Lachesis mutus) golyócskák (D30),oral
7229,Lachesis golyócskák (C     5),oral
7230,Lachesis golyócskák (C     6),oral
7231,Lachesis golyócskák (C     9),oral
7232,Lachesis golyócskák (C    12),oral
7233,Lachesis golyócskák (C    15),oral
7234,Lachesis golyócskák (C    30),oral
7235,Lachesis golyócskák (C   200),oral
7236,Lachesis golyócskák (C  1000),oral
7237,Lachesis golyócskák (C 10000),oral
7238,Lachesis golyócskák (C 50000),oral
7239,Lachesis golyócskák (C100000),oral
7240,Lachesis golyócskák (D 12),oral
7241,Lachesis golyócskák (D 30),oral
7242,Lachesis golyócskák (D200),oral
7243,Lachesis golyócskák (LM 1),oral
7244,Lachesis golyócskák (LM 2),oral
7245,Lachesis golyócskák (LM 3),oral
7246,Lachesis golyócskák (LM 6),oral
7247,Lachesis golyócskák (LM12),oral
7248,Lachesis golyócskák (LM18),oral
7249,Lachesis golyócskák (LM24),oral
7250,Lachesis golyócskák (LM30),oral
7251,Lachnantes tinctoria golyócskák  (C  2),oral
7252,Lachnantes tinctoria golyócskák  (C  5),oral
7253,Lachnantes tinctoria golyócskák  (C  6),oral
7254,Lachnantes tinctoria golyócskák  (C  9),oral
7255,Lachnantes tinctoria golyócskák  (C 12),oral
7256,Lachnantes tinctoria golyócskák  (C 15),oral
7257,Lachnantes tinctoria golyócskák  (C 30),oral
7258,Lachnantes tinctoria golyócskák  (C200),oral
7259,LACIPIL 2 mg filmtabletta,oral
7260,LACIPIL 4 mg filmtabletta,oral
7261,LACTASE rágótabletta,oral
7262,LACTINELLE kemény hüvelykapszula,oral
7263,LACTUGEL 650 mg/ml belsőleges gél,oral
7264,LACTULOSE-RESOLUTION belsőleges oldat,oral
7265,"LADYBON 2,5 mg tabletta",oral
7266,LAEVOLAC-LAKTULÓZ 670 mg/ml szirup,oral
7267,LAIF 612 mg filmtabletta,oral
7268,LAIS Dermatophagoides I szájnyálkahártyán alkalmazott tabletta,oral
7269,LAIS Dermatophagoides M szájnyálkahártyán alkalmazott tabletta,oral
7270,LAIS GRASS I szájnyálkahártyán alkalmazott tabletta,oral
7271,LAIS GRASS M szájnyálkahártyán alkalmazott tabletta,oral
7272,LAIS RAGWEED I szájnyálkahártyán alkalmazott tabletta,oral
7273,LAIS RAGWEED M szájnyálkahártyán alkalmazott tabletta,oral
7274,LAMICTAL  2 mg diszpergálódó/rágótabletta,oral
7275,LAMICTAL  2 mg rágótabletta/diszpergálódó tabletta,oral
7276,LAMICTAL  25 mg tabletta,oral
7277,LAMICTAL  5 mg diszpergálódó/rágótabletta,oral
7278,LAMICTAL  5 mg rágótabletta/diszpergálódó tabletta,oral
7279,LAMICTAL  50 mg tabletta,oral
7280,LAMICTAL 100 mg tabletta,oral
7281,LAMICTAL 100 mg tabletta,oral
7282,LAMICTAL 200 mg diszpergálódó/rágótabletta,oral
7283,LAMICTAL 200 mg rágótabletta/diszpergálódó tabletta,oral
7284,LAMIGARD 250 mg tabletta,oral
7285,LAMISIL 1x10 mg/g külsőleges oldat,oral
7286,LAMISIL 250 mg tabletta,oral
7287,LAMISIL DERMA 1% krém,oral
7288,LAMISIL DERMA 1% külsőleges oldatos spray,oral
7289,LAMISIL DERMA folytonos szórású 1% külsőleges oldatos spray,oral
7290,LAMISIL DERMGEL 1% gél,oral
7291,LAMISIL PEDIATRIC 125 mg tabletta,oral
7292,LAMITRIN  25 mg tabletta,oral
7293,LAMITRIN  50 mg tabletta,oral
7294,LAMITRIN 100 mg tabletta,oral
7295,LAMITRIN 200 mg tabletta,oral
7296,LAMIVUDIN SANDOZ 100 mg filmtabletta,oral
7297,LAMIVUDIN SANDOZ 150 mg filmtabletta,oral
7298,LAMIVUDINE HSPT 150 mg filmtabletta,oral
7299,LAMIVUDINE HSPT 300 mg filmtabletta,oral
7300,Lamivudine Teva Pharma B.V. 150 mg filmtabletta,oral
7301,Lamivudine Teva Pharma B.V. 300 mg filmtabletta,oral
7302,Lamivudine/Zidovudine Teva 150 mg/300 mg filmtabletta,oral
7303,LAMOLEP  25 mg tabletta,oral
7304,LAMOLEP  50 mg tabletta,oral
7305,LAMOLEP 100 mg tabletta,oral
7306,LAMOLEP 200 mg tabletta,oral
7307,LAMOSTAB D  25 mg diszpergálódó tabletta,oral
7308,LAMOSTAB D  50 mg diszpergálódó tabletta,oral
7309,LAMOSTAB D 100 mg diszpergálódó tabletta,oral
7310,LAMOTRIGIN AUROBINDO  25 mg tabletta,oral
7311,LAMOTRIGIN AUROBINDO  50 mg tabletta,oral
7312,LAMOTRIGIN AUROBINDO 100 mg tabletta,oral
7313,LAMOTRIGIN AUROBINDO 200 mg tabletta,oral
7314,LAMOTRIGIN ORION  25 mg diszpergálódó tabletta,oral
7315,LAMOTRIGIN ORION  50 mg diszpergálódó tabletta,oral
7316,LAMOTRIGIN ORION 100 mg diszpergálódó tabletta,oral
7317,LAMOTRIGIN ORION 200 mg diszpergálódó tabletta,oral
7318,LAMOTRIGIN-GENERICS (UK)  25 mg tabletta,oral
7319,LAMOTRIGIN-GENERICS (UK)  50 mg tabletta,oral
7320,LAMOTRIGIN-GENERICS (UK) 100 mg tabletta,oral
7321,LAMOTRIGIN-TEVA  25 mg tabletta,oral
7322,LAMOTRIGIN-TEVA  50 mg tabletta,oral
7323,LAMOTRIGIN-TEVA 100 mg tabletta,oral
7324,LAMOTRIGINE ARROW  25 mg tabletta,oral
7325,LAMOTRIGINE ARROW  50 mg tabletta,oral
7326,LAMOTRIGINE ARROW 100 mg tabletta,oral
7327,LAMOTRIGINE PFIZER   5 mg diszpergálódó tabletta,oral
7328,LAMOTRIGINE PFIZER  25 mg diszpergálódó tabletta,oral
7329,LAMOTRIGINE PFIZER  25 mg tabletta,oral
7330,LAMOTRIGINE PFIZER  50 mg diszpergálódó tabletta,oral
7331,LAMOTRIGINE PFIZER  50 mg tabletta,oral
7332,LAMOTRIGINE PFIZER 100 mg diszpergálódó tabletta,oral
7333,LAMOTRIGINE PFIZER 100 mg tabletta,oral
7334,LAMOTRIGINE PFIZER 200 mg diszpergálódó tabletta,oral
7335,LAMOTRIGINE PFIZER 200 mg tabletta,oral
